1635793200000,60555.01000000,61162.31000000,60322.67000000,60925.47000000,967.78209000,1635794099999,58832487.54474850,30680,453.40338000,27569939.01907870,0
1635794100000,60925.47000000,61166.66000000,60900.00000000,61067.68000000,264.21675000,1635794999999,16127824.90348210,13580,135.14841000,8249287.22935710,0
1635795000000,61067.68000000,61070.26000000,60850.61000000,60861.00000000,204.19146000,1635795899999,12441446.94742560,10997,86.18809000,5250941.10791530,0
1635795900000,60861.01000000,61462.80000000,60850.79000000,61435.98000000,431.67844000,1635796799999,26378303.20072130,17378,255.76128000,15626676.21628410,0
1635796800000,61435.97000000,61454.76000000,60933.22000000,61160.84000000,570.41551000,1635797699999,34904274.58614500,16954,255.70385000,15647676.65871220,0
1635797700000,61160.84000000,61239.89000000,60899.98000000,60900.00000000,356.03310000,1635798599999,21732612.11049260,11286,203.10876000,12402615.99535760,0
1635798600000,60900.00000000,60911.98000000,60567.02000000,60709.45000000,490.74824000,1635799499999,29778824.94763290,18107,222.88112000,13522999.12366300,0
1635799500000,60709.45000000,60769.83000000,60570.00000000,60686.13000000,318.03667000,1635800399999,19299262.47333180,13462,141.72276000,8600254.47563310,0
1635800400000,60687.89000000,60691.76000000,60411.00000000,60514.44000000,362.74846000,1635801299999,21953922.60637190,15873,162.44244000,9831179.57170920,0
1635801300000,60514.04000000,60717.38000000,60500.01000000,60640.42000000,260.49944000,1635802199999,15798978.00141380,12699,145.34346000,8814620.95067470,0
1635802200000,60640.43000000,60727.99000000,60508.15000000,60686.96000000,241.89173000,1635803099999,14663455.84416500,10373,97.19120000,5891558.19362550,0
1635803100000,60690.65000000,60899.29000000,60681.49000000,60732.47000000,183.37567000,1635803999999,11150216.00823700,8536,94.13457000,5722946.12378640,0
1635804000000,60729.92000000,60917.07000000,60700.01000000,60857.16000000,288.90120000,1635804899999,17580722.58169230,11352,154.41106000,9396881.10240980,0
1635804900000,60857.15000000,61091.44000000,60811.67000000,60992.20000000,261.02155000,1635805799999,15910795.94225290,11102,135.02333000,8229593.04018440,0
1635805800000,60992.20000000,61180.16000000,60954.15000000,61168.24000000,242.53385000,1635806699999,14815839.36321960,9383,130.03718000,7943300.69031000,0
1635806700000,61168.23000000,61181.39000000,61078.00000000,61085.90000000,216.02507000,1635807599999,13200498.94807980,8646,113.76493000,6952138.21708860,0
1635807600000,61085.91000000,61192.54000000,61078.00000000,61149.56000000,225.16733000,1635808499999,13765036.05138820,7913,127.02113000,7765406.50717380,0
1635808500000,61149.55000000,61149.55000000,61026.37000000,61030.61000000,310.26018000,1635809399999,18953415.12504670,7982,161.62353000,9874461.90508040,0
1635809400000,61030.62000000,61152.03000000,61005.21000000,61124.91000000,231.59388000,1635810299999,14141445.73798930,7645,127.62409000,7793826.61668810,0
1635810300000,61124.90000000,61158.64000000,60883.03000000,60911.11000000,233.81766000,1635811199999,14273468.03816020,8189,111.93351000,6832128.57493280,0
1635811200000,60911.12000000,61277.65000000,60717.28000000,61226.75000000,393.42801000,1635812099999,23974353.38941280,19791,193.86586000,11816098.35333370,0
1635812100000,61226.74000000,61399.00000000,61180.00000000,61352.00000000,603.22168000,1635812999999,36987412.69578100,19644,251.63059000,15427547.71873910,0
1635813000000,61352.01000000,61360.41000000,60624.68000000,60635.09000000,710.59621000,1635813899999,43269168.00043020,23493,304.43280000,18522800.87858210,0
1635813900000,60635.08000000,60943.92000000,60634.00000000,60943.92000000,419.18267000,1635814799999,25495647.81092540,17142,213.37950000,12976850.07178120,0
1635814800000,60943.91000000,61032.05000000,60742.83000000,60961.67000000,358.05455000,1635815699999,21789268.02125490,12636,163.87386000,9972317.98907620,0
1635815700000,60961.67000000,61566.00000000,60909.71000000,61329.04000000,659.64908000,1635816599999,40470287.18541730,20305,362.52368000,22248873.11546800,0
1635816600000,61329.03000000,61361.06000000,61138.30000000,61175.25000000,296.07630000,1635817499999,18134216.25301460,11472,144.18402000,8830992.40742020,0
1635817500000,61175.25000000,61357.45000000,61075.23000000,61320.00000000,386.92919000,1635818399999,23693223.55962410,14243,180.17072000,11034302.82389340,0
1635818400000,61320.00000000,61425.47000000,61102.03000000,61169.73000000,316.03396000,1635819299999,19364197.71077160,17500,158.54007000,9716608.54804140,0
1635819300000,61169.73000000,61335.91000000,61000.00000000,61139.99000000,373.63959000,1635820199999,22851551.36623390,15357,187.96476000,11496725.36193570,0
1635820200000,61140.00000000,61150.36000000,60913.59000000,60950.74000000,286.34542000,1635821099999,17476859.03296120,14496,130.69850000,7977618.76977650,0
1635821100000,60950.74000000,60999.20000000,60835.50000000,60909.42000000,242.84052000,1635821999999,14792281.07527770,11646,127.74435000,7781283.48701400,0
1635822000000,60909.42000000,61027.50000000,60782.19000000,60889.25000000,286.57332000,1635822899999,17450645.52750790,9594,150.01075000,9134571.67386240,0
1635822900000,60889.24000000,61045.07000000,60770.82000000,61031.74000000,197.95249000,1635823799999,12056002.68307770,7947,105.67139000,6437102.55730960,0
1635823800000,61031.73000000,61054.82000000,60953.15000000,61020.60000000,121.99091000,1635824699999,7443359.10324450,6605,60.35139000,3682180.79359700,0
1635824700000,61020.60000000,61139.00000000,61014.02000000,61074.50000000,146.82038000,1635825599999,8968950.18008350,6948,67.88720000,4147043.63306700,0
1635825600000,61074.50000000,61178.70000000,61053.21000000,61153.00000000,166.47534000,1635826499999,10174602.96046540,8538,82.62682000,5049913.31606310,0
1635826500000,61153.00000000,61424.12000000,61153.00000000,61351.66000000,349.40010000,1635827399999,21420050.38357390,12129,181.95918000,11154630.90511510,0
1635827400000,61351.65000000,61500.00000000,61351.65000000,61444.83000000,287.19628000,1635828299999,17650162.52310780,10135,151.78796000,9328452.92257140,0
1635828300000,61444.83000000,61533.00000000,61357.46000000,61412.01000000,368.95672000,1635829199999,22670271.16395210,10047,206.43484000,12685738.98007790,0
1635829200000,61412.01000000,61454.45000000,61276.18000000,61331.37000000,291.26693000,1635830099999,17868152.59324310,9504,151.30607000,9281764.77141900,0
1635830100000,61331.36000000,61467.92000000,61300.03000000,61416.52000000,375.49741000,1635830999999,23039628.66775960,9130,258.28706000,15846416.97202140,0
1635831000000,61416.52000000,61735.99000000,61416.52000000,61678.72000000,499.96594000,1635831899999,30812341.20133360,17588,287.26590000,17701477.49710550,0
1635831900000,61678.72000000,61788.69000000,61616.76000000,61754.24000000,261.25808000,1635832799999,16121524.30120080,11392,128.10487000,7904566.58643020,0
1635832800000,61754.25000000,61824.66000000,61544.88000000,61594.78000000,380.21279000,1635833699999,23454158.38687780,15586,204.94633000,12643886.76311740,0
1635833700000,61594.78000000,61699.99000000,61561.33000000,61608.99000000,190.93467000,1635834599999,11765433.72023950,10275,101.77315000,6272383.43209050,0
1635834600000,61608.99000000,61780.89000000,61600.00000000,61632.41000000,278.07697000,1635835499999,17154085.08212980,11647,145.20930000,8957976.39215590,0
1635835500000,61632.42000000,61771.96000000,61601.78000000,61769.71000000,291.70936000,1635836399999,17993365.39252960,11490,140.67469000,8677652.44761800,0
1635836400000,61768.29000000,61800.00000000,61621.20000000,61643.84000000,224.40264000,1635837299999,13848975.80672460,10112,99.54943000,6144221.96117890,0
1635837300000,61643.84000000,61800.00000000,61640.00000000,61654.25000000,258.74663000,1635838199999,15969833.53348400,10213,116.53901000,7192496.04566200,0
1635838200000,61654.26000000,61661.57000000,61499.15000000,61561.10000000,375.32551000,1635839099999,23122075.83155310,11835,158.16656000,9744563.98394370,0
1635839100000,61561.09000000,61674.33000000,61485.00000000,61521.13000000,284.60371000,1635839999999,17521238.40549900,10693,143.98600000,8864602.94107130,0
1635840000000,61521.13000000,61597.82000000,61356.45000000,61420.03000000,323.16103000,1635840899999,19861237.82355930,11466,180.03827000,11063064.46417200,0
1635840900000,61420.03000000,61623.60000000,61401.70000000,61406.35000000,284.09193000,1635841799999,17475369.95089650,10398,133.31543000,8200380.75620210,0
1635841800000,61406.34000000,61500.00000000,61400.82000000,61444.99000000,181.52246000,1635842699999,11155287.42453430,8366,78.90865000,4849205.61742450,0
1635842700000,61445.00000000,61829.94000000,61439.99000000,61565.34000000,541.24504000,1635843599999,33389186.57723070,13340,312.43650000,19274076.46850170,0
1635843600000,61565.34000000,61600.00000000,61494.10000000,61531.22000000,270.16769000,1635844499999,16625715.43519930,10288,126.35376000,7775428.11243510,0
1635844500000,61531.22000000,61721.74000000,61508.93000000,61656.39000000,314.53683000,1635845399999,19386463.39575700,10651,149.12760000,9191183.95814280,0
1635845400000,61656.39000000,62750.00000000,61610.43000000,62699.99000000,2452.61854000,1635846299999,152758647.44549990,84252,1585.26701000,98711039.04159680,0
1635846300000,62700.00000000,63178.00000000,62646.18000000,63050.62000000,2388.84715000,1635847199999,150356920.70208280,83482,1409.66451000,88730008.33254390,0
1635847200000,63050.63000000,63500.00000000,62990.01000000,63261.31000000,1607.58059000,1635848099999,101746288.79492940,63088,868.18619000,54956736.14564750,0
1635848100000,63261.31000000,63597.80000000,63152.55000000,63316.59000000,1274.17745000,1635848999999,80762425.64846460,43819,667.74024000,42326173.10242920,0
1635849000000,63316.59000000,63472.52000000,63000.00000000,63040.00000000,844.13758000,1635849899999,53371036.27373270,32106,401.64645000,25393802.86931120,0
1635849900000,63040.01000000,63201.43000000,63034.34000000,63198.93000000,587.85372000,1635850799999,37109597.55485280,22143,284.80387000,17978980.09873500,0
